match_id,stage,start_time,team1,team2,match_format,game_id,game_number,score1,score2,sum_score1,sum_score2,overall_score1,overall_score2,result_score1,result_score2,last_match_id
10346,"Stage 3","2018/4/11 17:50",SFS,VAL,regular,8436,3,0,2,4,8,0,3,0,1,10346
10346,"Stage 3","2018/4/11 17:50",SFS,VAL,regular,8438,4,1,2,5,10,0,4,0,1,10346
10347,"Stage 3","2018/4/11 19:50",DAL,SEO,regular,8441,1,2,3,2,3,0,1,0,1,10347
10347,"Stage 3","2018/4/11 19:50",DAL,SEO,regular,8442,2,2,1,4,4,1,1,0,0,10347
10347,"Stage 3","2018/4/11 19:50",DAL,SEO,regular,8445,3,1,2,5,6,1,2,0,1,10347
10347,"Stage 3","2018/4/11 19:50",DAL,SEO,regular,8447,4,3,1,8,7,2,2,0,0,10347
10347,"Stage 3","2018/4/11 19:50",DAL,SEO,regular,9303,5,0,2,8,9,2,3,0,1,10347
10348,"Stage 3","2018/4/12 16:00",BOS,NYE,regular,8451,1,2,1,2,1,1,0,1,0,10348
10348,"Stage 3","2018/4/12 16:00",BOS,NYE,regular,8454,2,1,2,3,3,1,1,0,0,10348
10348,"Stage 3","2018/4/12 16:00",BOS,NYE,regular,8455,3,0,2,3,5,1,2,0,1,10348
10348,"Stage 3","2018/4/12 16:00",BOS,NYE,regular,8456,4,3,2,6,7,2,2,0,0,10348
10348,"Stage 3","2018/4/12 16:00",BOS,NYE,regular,9322,5,2,0,8,7,3,2,1,0,10348
10349,"Stage 3","2018/4/12 18:05",LDN,FLA,regular,8459,1,3,3,3,3,0,0,0,0,10349
10349,"Stage 3","2018/4/12 18:05",LDN,FLA,regular,8461,2,4,3,7,6,1,0,1,0,10349
10349,"Stage 3","2018/4/12 18:05",LDN,FLA,regular,8462,3,2,1,9,7,2,0,1,0,10349
10349,"Stage 3","2018/4/12 18:05",LDN,FLA,regular,8463,4,3,1,12,8,3,0,1,0,10349
10350,"Stage 3","2018/4/12 20:15",PHI,HOU,regular,8465,1,3,4,3,4,0,1,0,1,10350
10350,"Stage 3","2018/4/12 20:15",PHI,HOU,regular,8466,2,5,4,8,8,1,1,0,0,10350
10350,"Stage 3","2018/4/12 20:15",PHI,HOU,regular,8467,3,2,0,10,8,2,1,1,0,10350
10350,"Stage 3","2018/4/12 20:15",PHI,HOU,regular,8468,4,0,1,10,9,2,2,0,0,10350
10350,"Stage 3","2018/4/12 20:15",PHI,HOU,regular,9323,5,2,0,12,9,3,2,1,0,10350
10351,"Stage 3","2018/4/13 16:00",VAL,DAL,regular,8471,1,4,4,4,4,0,0,0,0,10351
10351,"Stage 3","2018/4/13 16:00",VAL,DAL,regular,8473,2,3,4,7,8,0,1,0,1,10351
10351,"Stage 3","2018/4/13 16:00",VAL,DAL,regular,8474,3,2,1,9,9,1,1,0,0,10351
10351,"Stage 3","2018/4/13 16:00",VAL,DAL,regular,8476,4,3,1,12,10,2,1,1,0,10351
10352,"Stage 3","2018/4/13 18:10",SFS,SHD,regular,8477,1,3,2,3,2,1,0,1,0,10352
10352,"Stage 3","2018/4/13 18:10",SFS,SHD,regular,8478,2,3,4,6,6,1,1,0,0,10352
10352,"Stage 3","2018/4/13 18:10",SFS,SHD,regular,8479,3,2,0,8,6,2,1,1,0,10352
10352,"Stage 3","2018/4/13 18:10",SFS,SHD,regular,8483,4,3,2,11,8,3,1,1,0,10352
10353,"Stage 3","2018/4/13 20:20",SEO,GLA,regular,8488,1,2,1,2,1,1,0,1,0,10353
10353,"Stage 3","2018/4/13 20:20",SEO,GLA,regular,8490,2,2,3,4,4,1,1,0,0,10353
10353,"Stage 3","2018/4/13 20:20",SEO,GLA,regular,8491,3,1,2,5,6,1,2,0,1,10353
10353,"Stage 3","2018/4/13 20:20",SEO,GLA,regular,8492,4,2,1,7,7,2,2,0,0,10353
10353,"Stage 3","2018/4/13 20:20",SEO,GLA,regular,9367,5,0,2,7,9,2,3,0,1,10353
10354,"Stage 3","2018/4/14 13:00",LDN,PHI,regular,8494,1,1,2,1,2,0,1,0,1,10354
10354,"Stage 3","2018/4/14 13:00",LDN,PHI,regular,8498,2,2,3,3,5,0,2,0,1,10354
10354,"Stage 3","2018/4/14 13:00",LDN,PHI,regular,8499,3,2,0,5,5,1,2,0,1,10354
10354,"Stage 3","2018/4/14 13:00",LDN,PHI,regular,8500,4,2,0,7,5,2,2,0,0,10354
10354,"Stage 3","2018/4/14 13:00",LDN,PHI,regular,9418,5,0,2,7,7,2,3,0,1,10354
10355,"Stage 3","2018/4/14 15:15",NYE,HOU,regular,8504,1,2,3,2,3,0,1,0,1,10355
10355,"Stage 3","2018/4/14 15:15",NYE,HOU,regular,8506,2,2,1,4,4,1,1,0,0,10355
10355,"Stage 3","2018/4/14 15:15",NYE,HOU,regular,8510,3,1,2,5,6,1,2,0,1,10355
10355,"Stage 3","2018/4/14 15:15",NYE,HOU,regular,8512,4,3,1,8,7,2,2,0,0,10355
10355,"Stage 3","2018/4/14 15:15",NYE,HOU,regular,9422,5,2,1,10,8,3,2,1,0,10355
10356,"Stage 3","2018/4/14 17:30",FLA,BOS,regular,8517,1,0,1,0,1,0,1,0,1,10356
10356,"Stage 3","2018/4/14 17:30",FLA,BOS,regular,8519,2,2,3,2,4,0,2,0,1,10356
10356,"Stage 3","2018/4/14 17:30",FLA,BOS,regular,8521,3,2,0,4,4,1,2,0,1,10356
10356,"Stage 3","2018/4/14 17:30",FLA,BOS,regular,8522,4,3,2,7,6,2,2,0,0,10356
10356,"Stage 3","2018/4/14 17:30",FLA,BOS,regular,9426,5,0,2,7,8,2,3,0,1,10356
10357,"Stage 3","2018/4/18 16:00",GLA,VAL,regular,8525,1,1,0,1,0,1,0,1,0,10357
10357,"Stage 3","2018/4/18 16:00",GLA,VAL,regular,8526,2,2,3,3,3,1,1,0,0,10357
10357,"Stage 3","2018/4/18 16:00",GLA,VAL,regular,8527,3,0,2,3,5,1,2,0,1,10357
10357,"Stage 3","2018/4/18 16:00",GLA,VAL,regular,8529,4,3,1,6,6,2,2,0,0,10357
10357,"Stage 3","2018/4/18 16:00",GLA,VAL,regular,9631,5,1,2,7,8,2,3,0,1,10357
10358,"Stage 3","2018/4/18 18:10",DAL,SFS,regular,8541,1,0,1,0,1,0,1,0,1,10358
10358,"Stage 3","2018/4/18 18:10",DAL,SFS,regular,8543,2,1,2,1,3,0,2,0,1,10358
10358,"Stage 3","2018/4/18 18:10",DAL,SFS,regular,8545,3,1,2,2,5,0,3,0,1,10358
10358,"Stage 3","2018/4/18 18:10",DAL,SFS,regular,8547,4,2,3,4,8,0,4,0,1,10358
10359,"Stage 3","2018/4/18 20:00",SHD,SEO,regular,8550,1,1,2,1,2,0,1,0,1,10359
10359,"Stage 3","2018/4/18 20:00",SHD,SEO,regular,8551,2,1,2,2,4,0,2,0,1,10359
10359,"Stage 3","2018/4/18 20:00",SHD,SEO,regular,8553,3,2,1,4,5,1,2,0,1,10359
10359,"Stage 3","2018/4/18 20:00",SHD,SEO,regular,8555,4,2,3,6,8,1,3,0,1,10359
10360,"Stage 3","2018/4/19 16:00",HOU,FLA,regular,8557,1,1,2,1,2,0,1,0,1,10360
10360,"Stage 3","2018/4/19 16:00",HOU,FLA,regular,8558,2,3,2,4,4,1,1,0,0,10360
10360,"Stage 3","2018/4/19 16:00",HOU,FLA,regular,8560,3,2,0,6,4,2,1,1,0,10360
10360,"Stage 3","2018/4/19 16:00",HOU,FLA,regular,8562,4,3,0,9,4,3,1,1,0,10360
10361,"Stage 3","2018/4/19 17:40",BOS,LDN,regular,8565,1,2,3,2,3,0,1,0,1,10361
10361,"Stage 3","2018/4/19 17:40",BOS,LDN,regular,8566,2,2,3,4,6,0,2,0,1,10361
10361,"Stage 3","2018/4/19 17:40",BOS,LDN,regular,8567,3,2,0,6,6,1,2,0,1,10361
10361,"Stage 3","2018/4/19 17:40",BOS,LDN,regular,8568,4,1,0,7,6,2,2,0,0,10361
10361,"Stage 3","2018/4/19 17:40",BOS,LDN,regular,9643,5,2,1,9,7,3,2,1,0,10361
10362,"Stage 3","2018/4/19 19:55",PHI,NYE,regular,8573,1,4,3,4,3,1,0,1,0,10362
10362,"Stage 3","2018/4/19 19:55",PHI,NYE,regular,8574,2,3,1,7,4,2,0,1,0,10362
10362,"Stage 3","2018/4/19 19:55",PHI,NYE,regular,8575,3,0,2,7,6,2,1,1,0,10362
10362,"Stage 3","2018/4/19 19:55",PHI,NYE,regular,8576,4,3,4,10,10,2,2,0,0,10362
10362,"Stage 3","2018/4/19 19:55",PHI,NYE,regular,9644,5,1,2,11,12,2,3,0,1,10362
10363,"Stage 3","2018/4/20 16:00",PHI,SFS,regular,8569,1,1,2,1,2,0,1,0,1,10363
10363,"Stage 3","2018/4/20 16:00",PHI,SFS,regular,8570,2,2,3,3,5,0,2,0,1,10363
10363,"Stage 3","2018/4/20 16:00",PHI,SFS,regular,8571,3,2,1,5,6,1,2,0,1,10363
10363,"Stage 3","2018/4/20 16:00",PHI,SFS,regular,8572,4,1,2,6,8,1,3,0,1,10363
10364,"Stage 3","2018/4/20 17:45",FLA,SHD,regular,8559,1,2,1,2,1,1,0,1,0,10364
10364,"Stage 3","2018/4/20 17:45",FLA,SHD,regular,8561,2,1,2,3,3,1,1,0,0,10364
10364,"Stage 3","2018/4/20 17:45",FLA,SHD,regular,8563,3,2,1,5,4,2,1,1,0,10364
10364,"Stage 3","2018/4/20 17:45",FLA,SHD,regular,8564,4,1,0,6,4,3,1,1,0,10364
10365,"Stage 3","2018/4/20 19:40",BOS,SEO,regular,8549,1,2,1,2,1,1,0,1,0,10365
10365,"Stage 3","2018/4/20 19:40",BOS,SEO,regular,8552,2,3,3,5,4,1,0,1,0,10365
10365,"Stage 3","2018/4/20 19:40",BOS,SEO,regular,8554,3,2,1,7,5,2,0,1,0,10365
10365,"Stage 3","2018/4/20 19:40",BOS,SEO,regular,8556,4,1,2,8,7,2,1,1,0,10365
10366,"Stage 3","2018/4/21 13:00",LDN,VAL,regular,8542,1,2,0,2,0,1,0,1,0,10366
10366,"Stage 3","2018/4/21 13:00",LDN,VAL,regular,8544,2,3,1,5,1,2,0,1,0,10366
10366,"Stage 3","2018/4/21 13:00",LDN,VAL,regular,8546,3,0,2,5,3,2,1,1,0,10366
10366,"Stage 3","2018/4/21 13:00",LDN,VAL,regular,8548,4,1,2,6,5,2,2,0,0,10366
10366,"Stage 3","2018/4/21 13:00",LDN,VAL,regular,9753,5,2,0,8,5,3,2,1,0,10366
10367,"Stage 3","2018/4/21 15:00",NYE,GLA,regular,8537,1,1,2,1,2,0,1,0,1,10367
10367,"Stage 3","2018/4/21 15:00",NYE,GLA,regular,8538,2,1,2,2,4,0,2,0,1,10367
10367,"Stage 3","2018/4/21 15:00",NYE,GLA,regular,8539,3,2,0,4,4,1,2,0,1,10367
10367,"Stage 3","2018/4/21 15:00",NYE,GLA,regular,8540,4,3,2,7,6,2,2,0,0,10367
10367,"Stage 3","2018/4/21 15:00",NYE,GLA,regular,9758,5,2,0,9,6,3,2,1,0,10367
10368,"Stage 3","2018/4/21 17:10",HOU,DAL,regular,8533,1,2,2,2,2,0,0,0,0,10368
10368,"Stage 3","2018/4/21 17:10",HOU,DAL,regular,8534,2,4,3,6,5,1,0,1,0,10368
10368,"Stage 3","2018/4/21 17:10",HOU,DAL,regular,8535,3,2,1,8,6,2,0,1,0,10368
10368,"Stage 3","2018/4/21 17:10",HOU,DAL,regular,8536,4,2,0,10,6,3,0,1,0,10368
10369,"Stage 3","2018/4/25 16:00",SHD,BOS,regular,8528,1,1,2,1,2,0,1,0,1,10369
10369,"Stage 3","2018/4/25 16:00",SHD,BOS,regular,8530,2,2,3,3,5,0,2,0,1,10369
10369,"Stage 3","2018/4/25 16:00",SHD,BOS,regular,8531,3,1,2,4,7,0,3,0,1,10369
10369,"Stage 3","2018/4/25 16:00",SHD,BOS,regular,8532,4,3,2,7,9,1,3,0,1,10369
10370,"Stage 3","2018/4/25 17:50",VAL,HOU,regular,8518,1,1,2,1,2,0,1,0,1,10370
10370,"Stage 3","2018/4/25 17:50",VAL,HOU,regular,8520,2,0,1,1,3,0,2,0,1,10370
10370,"Stage 3","2018/4/25 17:50",VAL,HOU,regular,8523,3,1,2,2,5,0,3,0,1,10370
10370,"Stage 3","2018/4/25 17:50",VAL,HOU,regular,8524,4,2,0,4,5,1,3,0,1,10370
10371,"Stage 3","2018/4/25 19:40",DAL,FLA,regular,8513,1,1,2,1,2,0,1,0,1,10371
10371,"Stage 3","2018/4/25 19:40",DAL,FLA,regular,8514,2,2,3,3,5,0,2,0,1,10371
10371,"Stage 3","2018/4/25 19:40",DAL,FLA,regular,8515,3,0,2,3,7,0,3,0,1,10371
10371,"Stage 3","2018/4/25 19:40",DAL,FLA,regular,8516,4,4,3,7,10,1,3,0,1,10371
10372,"Stage 3","2018/4/26 16:00",GLA,LDN,regular,,1,,,,,0,0,0,0,10372
10373,"Stage 3","2018/4/26 18:00",SFS,NYE,regular,,1,,,,,0,0,0,0,10373
10374,"Stage 3","2018/4/26 20:00",SEO,PHI,regular,,1,,,,,0,0,0,0,10374
10375,"Stage 3","2018/4/27 16:00",DAL,BOS,regular,,1,,,,,0,0,0,0,10375
10376,"Stage 3","2018/4/27 18:00",GLA,HOU,regular,,1,,,,,0,0,0,0,10376
10377,"Stage 3","2018/4/27 20:00",VAL,FLA,regular,,1,,,,,0,0,0,0,10377
10378,"Stage 3","2018/4/28 13:00",SFS,LDN,regular,,1,,,,,0,0,0,0,10378
10379,"Stage 3","2018/4/28 15:00",SEO,NYE,regular,,1,,,,,0,0,0,0,10379
10380,"Stage 3","2018/4/28 17:00",SHD,PHI,regular,,1,,,,,0,0,0,0,10380
10333,"Stage 3","2018/4/4 16:00",SHD,DAL,regular,8337,1,1,2,1,2,0,1,0,1,10333
10333,"Stage 3","2018/4/4 16:00",SHD,DAL,regular,8338,2,1,2,2,4,0,2,0,1,10333
10333,"Stage 3","2018/4/4 16:00",SHD,DAL,regular,8339,3,0,2,2,6,0,3,0,1,10333
10333,"Stage 3","2018/4/4 16:00",SHD,DAL,regular,8340,4,2,1,4,7,1,3,0,1,10333
10334,"Stage 3","2018/4/4 18:00",VAL,SEO,regular,8341,1,2,0,2,0,1,0,1,0,10334
10334,"Stage 3","2018/4/4 18:00",VAL,SEO,regular,8342,2,3,2,5,2,2,0,1,0,10334
10334,"Stage 3","2018/4/4 18:00",VAL,SEO,regular,8343,3,2,0,7,2,3,0,1,0,10334
10334,"Stage 3","2018/4/4 18:00",VAL,SEO,regular,8344,4,3,0,10,2,4,0,1,0,10334
10335,"Stage 3","2018/4/4 19:45",SFS,GLA,regular,8346,1,3,4,3,4,0,1,0,1,10335
10335,"Stage 3","2018/4/4 19:45",SFS,GLA,regular,8349,2,4,3,7,7,1,1,0,0,10335
10335,"Stage 3","2018/4/4 19:45",SFS,GLA,regular,8351,3,2,0,9,7,2,1,1,0,10335
10335,"Stage 3","2018/4/4 19:45",SFS,GLA,regular,8352,4,3,1,12,8,3,1,1,0,10335
10336,"Stage 3","2018/4/5 16:00",FLA,NYE,regular,8354,1,2,3,2,3,0,1,0,1,10336
10336,"Stage 3","2018/4/5 16:00",FLA,NYE,regular,8356,2,1,2,3,5,0,2,0,1,10336
10336,"Stage 3","2018/4/5 16:00",FLA,NYE,regular,8358,3,0,2,3,7,0,3,0,1,10336
10336,"Stage 3","2018/4/5 16:00",FLA,NYE,regular,8361,4,2,3,5,10,0,4,0,1,10336
10337,"Stage 3","2018/4/5 17:50",PHI,BOS,regular,8364,1,1,2,1,2,0,1,0,1,10337
10337,"Stage 3","2018/4/5 17:50",PHI,BOS,regular,8365,2,4,3,5,5,1,1,0,0,10337
10337,"Stage 3","2018/4/5 17:50",PHI,BOS,regular,8366,3,0,2,5,7,1,2,0,1,10337
10337,"Stage 3","2018/4/5 17:50",PHI,BOS,regular,8368,4,3,2,8,9,2,2,0,0,10337
10337,"Stage 3","2018/4/5 17:50",PHI,BOS,regular,8961,5,0,2,8,11,2,3,0,1,10337
10338,"Stage 3","2018/4/5 20:15",LDN,HOU,regular,8370,1,2,1,2,1,1,0,1,0,10338
10338,"Stage 3","2018/4/5 20:15",LDN,HOU,regular,8372,2,1,2,3,3,1,1,0,0,10338
10338,"Stage 3","2018/4/5 20:15",LDN,HOU,regular,8374,3,0,2,3,5,1,2,0,1,10338
10338,"Stage 3","2018/4/5 20:15",LDN,HOU,regular,8375,4,1,0,4,5,2,2,0,0,10338
10338,"Stage 3","2018/4/5 20:15",LDN,HOU,regular,8962,5,0,2,4,7,2,3,0,1,10338
10339,"Stage 3","2018/4/6 16:00",GLA,DAL,regular,8377,1,3,2,3,2,1,0,1,0,10339
10339,"Stage 3","2018/4/6 16:00",GLA,DAL,regular,8379,2,3,2,6,4,2,0,1,0,10339
10339,"Stage 3","2018/4/6 16:00",GLA,DAL,regular,8383,3,2,0,8,4,3,0,1,0,10339
10339,"Stage 3","2018/4/6 16:00",GLA,DAL,regular,8384,4,3,4,11,8,3,1,1,0,10339
10340,"Stage 3","2018/4/6 18:00",VAL,SHD,regular,8385,1,2,0,2,0,1,0,1,0,10340
10340,"Stage 3","2018/4/6 18:00",VAL,SHD,regular,8386,2,3,0,5,0,2,0,1,0,10340
10340,"Stage 3","2018/4/6 18:00",VAL,SHD,regular,8388,3,2,0,7,0,3,0,1,0,10340
10340,"Stage 3","2018/4/6 18:00",VAL,SHD,regular,8389,4,3,1,10,1,4,0,1,0,10340
10341,"Stage 3","2018/4/6 20:00",SEO,SFS,regular,8392,1,2,1,2,1,1,0,1,0,10341
10341,"Stage 3","2018/4/6 20:00",SEO,SFS,regular,8393,2,4,3,6,4,2,0,1,0,10341
10341,"Stage 3","2018/4/6 20:00",SEO,SFS,regular,8394,3,2,1,8,5,3,0,1,0,10341
10341,"Stage 3","2018/4/6 20:00",SEO,SFS,regular,8395,4,5,4,13,9,4,0,1,0,10341
10342,"Stage 3","2018/4/7 13:00",FLA,PHI,regular,8397,1,0,1,0,1,0,1,0,1,10342
10342,"Stage 3","2018/4/7 13:00",FLA,PHI,regular,8399,2,1,2,1,3,0,2,0,1,10342
10342,"Stage 3","2018/4/7 13:00",FLA,PHI,regular,8400,3,1,2,2,5,0,3,0,1,10342
10342,"Stage 3","2018/4/7 13:00",FLA,PHI,regular,8402,4,3,2,5,7,1,3,0,1,10342
10343,"Stage 3","2018/4/7 14:40",HOU,BOS,regular,8409,1,1,2,1,2,0,1,0,1,10343
10343,"Stage 3","2018/4/7 14:40",HOU,BOS,regular,8411,2,2,3,3,5,0,2,0,1,10343
10343,"Stage 3","2018/4/7 14:40",HOU,BOS,regular,8412,3,0,2,3,7,0,3,0,1,10343
10343,"Stage 3","2018/4/7 14:40",HOU,BOS,regular,8414,4,1,2,4,9,0,4,0,1,10343
10344,"Stage 3","2018/4/7 16:30",NYE,LDN,regular,8417,1,3,2,3,2,1,0,1,0,10344
10344,"Stage 3","2018/4/7 16:30",NYE,LDN,regular,8418,2,1,0,4,2,2,0,1,0,10344
10344,"Stage 3","2018/4/7 16:30",NYE,LDN,regular,8419,3,2,1,6,3,3,0,1,0,10344
10344,"Stage 3","2018/4/7 16:30",NYE,LDN,regular,8420,4,3,2,9,5,4,0,1,0,10344
10443,"Stage 4","2018/5/16 16:00",GLA,SFS,regular,,1,,,,,0,0,0,0,10443
10444,"Stage 4","2018/5/16 18:00",SEO,VAL,regular,,1,,,,,0,0,0,0,10444
10445,"Stage 4","2018/5/16 20:00",DAL,SHD,regular,,1,,,,,0,0,0,0,10445
10446,"Stage 4","2018/5/17 16:00",BOS,PHI,regular,,1,,,,,0,0,0,0,10446
10447,"Stage 4","2018/5/17 18:00",NYE,FLA,regular,,1,,,,,0,0,0,0,10447
10448,"Stage 4","2018/5/17 20:00",HOU,LDN,regular,,1,,,,,0,0,0,0,10448
10449,"Stage 4","2018/5/18 16:00",DAL,GLA,regular,,1,,,,,0,0,0,0,10449
10450,"Stage 4","2018/5/18 18:00",BOS,HOU,regular,,1,,,,,0,0,0,0,10450
10451,"Stage 4","2018/5/18 20:00",SFS,SEO,regular,,1,,,,,0,0,0,0,10451
10452,"Stage 4","2018/5/19 13:00",PHI,FLA,regular,,1,,,,,0,0,0,0,10452
10453,"Stage 4","2018/5/19 15:00",SHD,VAL,regular,,1,,,,,0,0,0,0,10453
10454,"Stage 4","2018/5/19 17:00",LDN,NYE,regular,,1,,,,,0,0,0,0,10454
10588,"Stage 3","2018/5/2 16:00",PHI,DAL,regular,,1,,,,,0,0,0,0,10588
10589,"Stage 3","2018/5/2 18:00",FLA,GLA,regular,,1,,,,,0,0,0,0,10589
10590,"Stage 3","2018/5/2 20:00",HOU,SFS,regular,,1,,,,,0,0,0,0,10590
10455,"Stage 4","2018/5/23 16:00",BOS,DAL,regular,,1,,,,,0,0,0,0,10455
10456,"Stage 4","2018/5/23 18:00",FLA,VAL,regular,,1,,,,,0,0,0,0,10456
10457,"Stage 4","2018/5/23 20:00",HOU,GLA,regular,,1,,,,,0,0,0,0,10457
10458,"Stage 4","2018/5/24 16:00",LDN,SFS,regular,,1,,,,,0,0,0,0,10458
10459,"Stage 4","2018/5/24 18:00",GLA,FLA,regular,,1,,,,,0,0,0,0,10459
10460,"Stage 4","2018/5/24 20:00",PHI,SHD,regular,,1,,,,,0,0,0,0,10460
10461,"Stage 4","2018/5/25 16:00",VAL,BOS,regular,,1,,,,,0,0,0,0,10461
10462,"Stage 4","2018/5/25 18:00",NYE,SEO,regular,,1,,,,,0,0,0,0,10462
10463,"Stage 4","2018/5/25 20:00",SFS,HOU,regular,,1,,,,,0,0,0,0,10463
10464,"Stage 4","2018/5/26 13:00",SEO,LDN,regular,,1,,,,,0,0,0,0,10464
10465,"Stage 4","2018/5/26 15:00",SHD,NYE,regular,,1,,,,,0,0,0,0,10465
10466,"Stage 4","2018/5/26 17:00",DAL,PHI,regular,,1,,,,,0,0,0,0,10466
10591,"Stage 3","2018/5/3 16:00",SFS,FLA,regular,,1,,,,,0,0,0,0,10591
10592,"Stage 3","2018/5/3 18:00",BOS,VAL,regular,,1,,,,,0,0,0,0,10592
10593,"Stage 3","2018/5/3 20:00",DAL,NYE,regular,,1,,,,,0,0,0,0,10593
10467,"Stage 4","2018/5/30 16:00",NYE,PHI,regular,,1,,,,,0,0,0,0,10467
10468,"Stage 4","2018/5/30 18:00",SEO,SHD,regular,,1,,,,,0,0,0,0,10468
10469,"Stage 4","2018/5/30 20:00",VAL,GLA,regular,,1,,,,,0,0,0,0,10469
10470,"Stage 4","2018/5/31 16:00",LDN,BOS,regular,,1,,,,,0,0,0,0,10470
10471,"Stage 4","2018/5/31 18:00",SFS,DAL,regular,,1,,,,,0,0,0,0,10471
10472,"Stage 4","2018/5/31 20:00",PHI,GLA,regular,,1,,,,,0,0,0,0,10472
10594,"Stage 3","2018/5/4 16:00",GLA,BOS,regular,,1,,,,,0,0,0,0,10594
10595,"Stage 3","2018/5/4 18:00",NYE,SHD,regular,,1,,,,,0,0,0,0,10595
10596,"Stage 3","2018/5/4 20:00",LDN,SEO,regular,,1,,,,,0,0,0,0,10596
10597,"Stage 3","2018/5/5 13:00",SHD,LDN,regular,,1,,,,,0,0,0,0,10597
10598,"Stage 3","2018/5/5 15:00",SEO,HOU,regular,,1,,,,,0,0,0,0,10598
10599,"Stage 3","2018/5/5 17:00",VAL,PHI,regular,,1,,,,,0,0,0,0,10599
10473,"Stage 4","2018/6/1 16:00",HOU,SHD,regular,,1,,,,,0,0,0,0,10473
10474,"Stage 4","2018/6/1 18:00",FLA,SEO,regular,,1,,,,,0,0,0,0,10474
10475,"Stage 4","2018/6/1 20:00",BOS,SFS,regular,,1,,,,,0,0,0,0,10475
10621,"Stage 4","2018/6/13 16:00",GLA,SHD,regular,,1,,,,,0,0,0,0,10621
10622,"Stage 4","2018/6/13 18:00",VAL,SFS,regular,,1,,,,,0,0,0,0,10622
10623,"Stage 4","2018/6/13 20:00",SEO,DAL,regular,,1,,,,,0,0,0,0,10623
10624,"Stage 4","2018/6/14 16:00",HOU,PHI,regular,,1,,,,,0,0,0,0,10624
10625,"Stage 4","2018/6/14 18:00",FLA,LDN,regular,,1,,,,,0,0,0,0,10625
10626,"Stage 4","2018/6/14 20:00",NYE,BOS,regular,,1,,,,,0,0,0,0,10626
10627,"Stage 4","2018/6/15 16:00",HOU,NYE,regular,,1,,,,,0,0,0,0,10627
10628,"Stage 4","2018/6/15 18:00",GLA,SEO,regular,,1,,,,,0,0,0,0,10628
10629,"Stage 4","2018/6/15 20:00",DAL,VAL,regular,,1,,,,,0,0,0,0,10629
10630,"Stage 4","2018/6/16 13:00",PHI,LDN,regular,,1,,,,,0,0,0,0,10630
10631,"Stage 4","2018/6/16 15:00",SHD,SFS,regular,,1,,,,,0,0,0,0,10631
10632,"Stage 4","2018/6/16 17:00",BOS,FLA,regular,,1,,,,,0,0,0,0,10632
10476,"Stage 4","2018/6/2 13:00",LDN,DAL,regular,,1,,,,,0,0,0,0,10476
10477,"Stage 4","2018/6/2 15:00",NYE,VAL,regular,,1,,,,,0,0,0,0,10477
10478,"Stage 4","2018/6/2 17:00",FLA,HOU,regular,,1,,,,,0,0,0,0,10478
10479,"Stage 4","2018/6/6 16:00",SEO,BOS,regular,,1,,,,,0,0,0,0,10479
10480,"Stage 4","2018/6/6 18:00",SHD,FLA,regular,,1,,,,,0,0,0,0,10480
10481,"Stage 4","2018/6/6 20:00",DAL,HOU,regular,,1,,,,,0,0,0,0,10481
10482,"Stage 4","2018/6/7 16:00",VAL,LDN,regular,,1,,,,,0,0,0,0,10482
10483,"Stage 4","2018/6/7 18:00",GLA,NYE,regular,,1,,,,,0,0,0,0,10483
10484,"Stage 4","2018/6/7 20:00",SFS,PHI,regular,,1,,,,,0,0,0,0,10484
10485,"Stage 4","2018/6/8 16:00",BOS,SHD,regular,,1,,,,,0,0,0,0,10485
10486,"Stage 4","2018/6/8 18:00",FLA,DAL,regular,,1,,,,,0,0,0,0,10486
10487,"Stage 4","2018/6/8 20:00",PHI,SEO,regular,,1,,,,,0,0,0,0,10487
10488,"Stage 4","2018/6/9 13:00",LDN,GLA,regular,,1,,,,,0,0,0,0,10488
10489,"Stage 4","2018/6/9 15:00",NYE,SFS,regular,,1,,,,,0,0,0,0,10489
10490,"Stage 4","2018/6/9 17:00",HOU,VAL,regular,,1,,,,,0,0,0,0,10490
